utc_time;AUT;BEL;BGR;HRV;CYP;CZE;DNK;EST;FIN;FRA;DEU;GRC;HUN;IRL;ITA;LVA;LTU;LUX;MLT;NLD;NOR;POL;PRT;ROU;SVK;SVN;ESP;SWE;CHE;GBR
2015-01-01T00:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T01:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T02:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T03:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T04:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T05:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T06:00:00Z;0.000000;0.000000;0.105955;0.000000;0.306942;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.062735;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.019354;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T07:00:00Z;0.040602;0.000000;0.355357;0.239045;0.443749;0.003716;0.000000;0.000000;0.000000;0.000000;0.000000;0.191673;0.159932;0.000000;0.105352;0.000066;0.000750;0.000000;0.006880;0.000000;0.000000;0.002588;0.000000;0.309989;0.125296;0.198490;0.000000;0.000000;0.000000;0.000000
2015-01-01T08:00:00Z;0.188523;0.081416;0.483827;0.293988;0.544457;0.046445;0.001207;0.010882;0.002596;0.165241;0.118380;0.255463;0.177212;0.000000;0.305657;0.023013;0.013036;0.095605;0.011847;0.020956;0.000000;0.016506;0.042099;0.411017;0.092705;0.296527;0.201046;0.003834;0.300619;0.000000
2015-01-01T09:00:00Z;0.244088;0.140922;0.572938;0.348238;0.586324;0.071704;0.007709;0.014100;0.007056;0.286725;0.144255;0.309307;0.224507;0.003682;0.412093;0.033091;0.020299;0.083934;0.023325;0.126082;0.028838;0.030864;0.337009;0.459416;0.096279;0.340468;0.364637;0.021126;0.410572;0.008407
2015-01-01T10:00:00Z;0.277433;0.211724;0.592000;0.361450;0.575520;0.094972;0.011778;0.014377;0.007075;0.370237;0.182928;0.334520;0.234144;0.006532;0.472794;0.031914;0.022951;0.114762;0.032235;0.162623;0.039460;0.045573;0.454693;0.442535;0.093508;0.354693;0.475648;0.024036;0.485542;0.014957
2015-01-01T11:00:00Z;0.276995;0.282339;0.541620;0.322972;0.506089;0.116092;0.012185;0.011745;0.004296;0.413264;0.186667;0.327060;0.211941;0.009871;0.486194;0.019882;0.020853;0.147920;0.041551;0.172485;0.033186;0.050372;0.536078;0.354258;0.084342;0.325200;0.548070;0.018617;0.501238;0.021895
2015-01-01T12:00:00Z;0.253973;0.270183;0.422678;0.254960;0.380000;0.105034;0.010107;0.005016;0.000979;0.396558;0.156809;0.273125;0.161675;0.012149;0.434922;0.009392;0.012778;0.167598;0.047600;0.153018;0.018969;0.041789;0.578133;0.237966;0.089459;0.263461;0.569220;0.009921;0.432374;0.024345
2015-01-01T13:00:00Z;0.180198;0.196230;0.236785;0.176340;0.127725;0.061331;0.006047;0.000257;0.000008;0.319838;0.097587;0.180332;0.093251;0.010165;0.320176;0.001553;0.003465;0.153005;0.027829;0.096068;0.005334;0.024490;0.546103;0.116124;0.050559;0.167465;0.520143;0.002402;0.314492;0.018814
2015-01-01T14:00:00Z;0.073261;0.083762;0.035904;0.057118;0.011254;0.015198;0.001295;0.000000;0.000000;0.199612;0.030894;0.056672;0.020299;0.004923;0.165683;0.000000;0.000000;0.075978;0.015398;0.039765;0.000258;0.003688;0.457357;0.014849;0.013304;0.054400;0.411790;0.000063;0.157168;0.009154
2015-01-01T15:00:00Z;0.003277;0.010675;0.000000;0.002622;0.000000;0.000097;0.000000;0.000000;0.000000;0.059970;0.001850;0.001303;0.000018;0.002223;0.021329;0.000000;0.000000;0.010459;0.004145;0.004631;0.000000;0.000000;0.311038;0.000000;0.000000;0.002457;0.243849;0.000000;0.016655;0.001893
2015-01-01T16:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001712;0.000000;0.000000;0.000000;0.000393;0.000007;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.107770;0.000000;0.000000;0.000000;0.048154;0.000000;0.000000;0.000022
2015-01-01T17:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002607;0.000000;0.000000;0.000000;0.000193;0.000000;0.000000;0.000000
2015-01-01T18:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T19:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T20:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T21:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T22:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-01T23:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T00:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T01:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T02:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T03:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T04:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T05:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T06:00:00Z;0.000000;0.000000;0.085453;0.000000;0.189606;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.086327;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.013123;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T07:00:00Z;0.054961;0.000000;0.272173;0.247467;0.283416;0.012376;0.000000;0.000000;0.000000;0.000000;0.000000;0.281429;0.140769;0.000000;0.126218;0.000099;0.000991;0.000000;0.255022;0.000000;0.000000;0.061338;0.000000;0.262053;0.149156;0.201020;0.000000;0.000000;0.000000;0.000000
2015-01-02T08:00:00Z;0.314454;0.003597;0.340278;0.348613;0.342153;0.176483;0.015572;0.003266;0.000973;0.142291;0.054269;0.390106;0.173393;0.000000;0.322183;0.004934;0.007001;0.013708;0.420688;0.000301;0.000000;0.077179;0.042016;0.355036;0.125285;0.322688;0.202526;0.001515;0.292201;0.000000
2015-01-02T09:00:00Z;0.409635;0.018128;0.428595;0.436743;0.365503;0.177494;0.093363;0.004920;0.002672;0.186363;0.054586;0.471538;0.245697;0.088478;0.423226;0.007438;0.010571;0.023017;0.521586;0.126564;0.036343;0.086237;0.332935;0.417805;0.151521;0.425628;0.359306;0.026913;0.381311;0.144712
2015-01-02T10:00:00Z;0.450999;0.129706;0.461233;0.474763;0.347566;0.190544;0.162194;0.004988;0.002620;0.254518;0.077772;0.503738;0.287203;0.263986;0.477350;0.007820;0.012158;0.030070;0.579134;0.301601;0.052978;0.099132;0.452988;0.429395;0.166883;0.472423;0.470617;0.040893;0.435959;0.226740
2015-01-02T11:00:00Z;0.414676;0.191972;0.438500;0.452453;0.282343;0.141641;0.215646;0.003596;0.001753;0.271835;0.089626;0.481333;0.274019;0.286726;0.467351;0.005809;0.009616;0.029082;0.578488;0.334163;0.050273;0.073426;0.534171;0.373777;0.158149;0.460008;0.538574;0.039388;0.422597;0.259950
2015-01-02T12:00:00Z;0.301260;0.219026;0.353745;0.354685;0.208363;0.072381;0.202312;0.001832;0.000342;0.251847;0.088691;0.401274;0.209351;0.288943;0.401079;0.003282;0.004667;0.026785;0.527606;0.310501;0.033081;0.035049;0.567945;0.257068;0.116819;0.375675;0.545013;0.024044;0.294812;0.275676
2015-01-02T13:00:00Z;0.101549;0.201391;0.189333;0.214145;0.119386;0.022211;0.078022;0.000022;0.000011;0.198878;0.073226;0.269252;0.113967;0.272196;0.285526;0.000526;0.001096;0.025672;0.412616;0.221763;0.009394;0.014177;0.525128;0.115795;0.055168;0.221908;0.489378;0.005269;0.086976;0.226516
2015-01-02T14:00:00Z;0.026598;0.110767;0.030914;0.066431;0.018731;0.006525;0.008879;0.000000;0.000000;0.124348;0.023383;0.085461;0.024741;0.153620;0.137480;0.000000;0.000000;0.019205;0.243248;0.087601;0.000400;0.002051;0.423975;0.015073;0.010673;0.057242;0.374914;0.000303;0.018126;0.123584
2015-01-02T15:00:00Z;0.001439;0.012240;0.000000;0.003222;0.000000;0.000117;0.000000;0.000000;0.000000;0.036888;0.001122;0.002052;0.000058;0.035644;0.019965;0.000000;0.000000;0.005533;0.042893;0.005680;0.000000;0.000000;0.273771;0.000000;0.000000;0.002090;0.211314;0.000000;0.003078;0.020735
2015-01-02T16:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001360;0.000000;0.000000;0.000000;0.001991;0.000005;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.087256;0.000000;0.000000;0.000000;0.042870;0.000000;0.000000;0.000121
2015-01-02T17:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002682;0.000000;0.000000;0.000000;0.000273;0.000000;0.000000;0.000000
2015-01-02T18:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T19:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T20:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T21:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T22:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-02T23:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T00:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T01:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T02:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T03:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T04:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T05:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T06:00:00Z;0.000000;0.000000;0.075915;0.000000;0.193226;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.108249;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003785;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T07:00:00Z;0.053840;0.000000;0.190843;0.149012;0.325848;0.021404;0.000000;0.000000;0.000000;0.000000;0.000000;0.247670;0.219984;0.000000;0.122541;0.001859;0.002689;0.000000;0.259333;0.000000;0.000000;0.019205;0.000000;0.182335;0.209283;0.132498;0.000000;0.000000;0.000000;0.000000
2015-01-03T08:00:00Z;0.205980;0.010449;0.301445;0.185591;0.301270;0.170984;0.005561;0.008698;0.002142;0.080857;0.111333;0.387121;0.289311;0.000000;0.310697;0.013877;0.018108;0.005667;0.410784;0.030414;0.000000;0.051360;0.037722;0.261091;0.259350;0.121688;0.195562;0.015510;0.241304;0.000000
2015-01-03T09:00:00Z;0.251969;0.015546;0.363470;0.251044;0.272729;0.190653;0.110545;0.014688;0.005970;0.107351;0.091149;0.504984;0.345300;0.002252;0.403410;0.023460;0.030381;0.010082;0.512506;0.041273;0.055436;0.071938;0.334958;0.325025;0.296183;0.127757;0.351378;0.093064;0.273888;0.012967
2015-01-03T10:00:00Z;0.269822;0.021571;0.374784;0.280662;0.229132;0.190841;0.168452;0.017166;0.007443;0.130382;0.097667;0.551955;0.338794;0.163890;0.453674;0.027267;0.034885;0.015976;0.559054;0.055769;0.067991;0.087905;0.452530;0.340244;0.285573;0.130502;0.462956;0.102566;0.293355;0.063273
2015-01-03T11:00:00Z;0.219695;0.024519;0.347292;0.273455;0.190649;0.153103;0.180860;0.014505;0.005007;0.133334;0.078094;0.518322;0.263756;0.257906;0.453144;0.024089;0.030837;0.019747;0.560527;0.062259;0.062480;0.083428;0.536008;0.298214;0.212222;0.118113;0.534715;0.077913;0.245730;0.094142
2015-01-03T12:00:00Z;0.143109;0.020063;0.280614;0.227369;0.143788;0.098168;0.147887;0.007712;0.001200;0.119000;0.056564;0.431707;0.168355;0.276876;0.400168;0.014638;0.019639;0.019993;0.504181;0.047074;0.044401;0.060049;0.575425;0.212682;0.136206;0.110233;0.550815;0.043956;0.159070;0.116554
2015-01-03T13:00:00Z;0.089566;0.016558;0.163629;0.141885;0.092851;0.055530;0.076570;0.000894;0.000024;0.084319;0.033618;0.283738;0.087221;0.233390;0.287410;0.003458;0.006326;0.023233;0.392583;0.042535;0.013592;0.031134;0.543925;0.101910;0.071574;0.080225;0.501135;0.010705;0.063154;0.106925
2015-01-03T14:00:00Z;0.025501;0.004947;0.030090;0.047452;0.019044;0.015689;0.012501;0.000000;0.000000;0.049933;0.013423;0.089117;0.022658;0.131733;0.136789;0.000000;0.000000;0.009959;0.227957;0.016005;0.000816;0.005240;0.457212;0.012970;0.016017;0.029605;0.395366;0.000429;0.021693;0.072323
2015-01-03T15:00:00Z;0.000834;0.000844;0.000000;0.002550;0.000000;0.000170;0.000000;0.000000;0.000000;0.017172;0.000649;0.002264;0.000113;0.037928;0.019027;0.000000;0.000000;0.000962;0.042109;0.001574;0.000000;0.000000;0.312487;0.000000;0.000000;0.001811;0.235121;0.000000;0.002896;0.014147
2015-01-03T16:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000907;0.000000;0.000000;0.000000;0.001955;0.000020;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.112507;0.000000;0.000000;0.000000;0.049654;0.000000;0.000000;0.000083
2015-01-03T17:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003316;0.000000;0.000000;0.000000;0.000292;0.000000;0.000000;0.000000
2015-01-03T18:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T19:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T20:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T21:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T22:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-03T23:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-04T00:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-04T01:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-04T02:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-04T03:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-04T04:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-04T05:00:00Z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-04T06:00:00Z;0.000000;0.000000;0.070333;0.000000;0.310189;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.093857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.012714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2015-01-04T07:00:00Z;0.054796;0.000000;0.117699;0.165098;0.447469;0.019802;0.000000;0.000000;0.000000;0.000000;0.000000;0.181802;0.198448;0.000000;0.099681;0.001004;0.016848;0.000000;0.048914;0.000000;0.000000;0.012731;0.000000;0.055203;0.150413;0.177641;0.000000;0.000000;0.000000;0.000000
2015-01-04T08:00:00Z;0.176086;0.125603;0.132445;0.253878;0.554255;0.075096;0.053268;0.014401;0.015121;0.060856;0.143308;0.231199;0.268687;0.000000;0.260334;0.012461;0.054614;0.179285;0.108280;0.048233;0.000000;0.111074;0.037416;0.097182;0.155063;0.292107;0.190044;0.018334;0.075757;0.000000
2015-01-04T09:00:00Z;0.228467;0.190288;0.157320;0.347056;0.593435;0.117161;0.265684;0.028045;0.031179;0.104129;0.167216;0.293244;0.342586;0.043445;0.346570;0.019681;0.055566;0.227191;0.265959;0.135434;0.062298;0.142282;0.331040;0.139153;0.179096;0.381061;0.338424;0.115237;0.118811;0.073704
2015-01-04T10:00:00Z;0.259974;0.245984;0.198195;0.405805;0.578937;0.146056;0.296518;0.037504;0.023666;0.146073;0.194204;0.309385;0.368203;0.073875;0.396513;0.024925;0.051433;0.340929;0.520005;0.248488;0.069224;0.161018;0.449401;0.165648;0.179103;0.416528;0.448646;0.132799;0.168110;0.138434
2015-01-04T11:00:00Z;0.254982;0.261402;0.162662;0.389851;0.503944;0.145997;0.287791;0.030909;0.014755;0.171986;0.191879;0.260285;0.345242;0.115399;0.411038;0.026414;0.037128;0.398124;0.543582;0.305922;0.064211;0.154666;0.531459;0.161487;0.173618;0.399627;0.512259;0.110489;0.225444;0.161592
