0.00000,35.79608
0.00653,35.79608
0.01307,35.79608
0.01960,35.79608
0.02613,35.79608
0.03266,35.79608
0.03920,35.79608
0.04573,35.79608
0.05226,35.79608
0.05879,35.79608
0.06533,35.79608
0.07186,35.79608
0.07839,35.79608
0.08492,35.79608
0.09146,35.79608
0.09799,35.79608
0.10452,35.79608
0.11105,35.79608
0.11759,35.79608
0.12412,35.79608
0.13065,35.79608
0.13718,35.79608
0.14372,35.79608
0.15025,35.79608
0.15678,35.79608
0.16331,35.79608
0.16985,35.79608
0.17638,35.79608
0.18291,35.79608
0.18945,35.79608
0.19598,35.79608
0.20251,35.79608
0.20904,35.79608
0.21558,35.79608
0.22211,35.79608
0.22864,35.79608
0.23517,35.79608
0.24171,35.79608
0.24824,35.79608
0.25477,35.79608
0.26130,35.79608
0.26784,35.79608
0.27437,35.79608
0.28090,35.79608
0.28743,35.79608
0.29397,35.79608
0.30050,35.79608
0.30703,35.79608
0.31356,35.79608
0.32010,35.79608
0.32663,35.79608
0.33316,35.79608
0.33970,35.79608
0.34623,35.79608
0.35276,35.79608
0.35929,35.79608
0.36583,35.79608
0.37236,35.79608
0.37889,35.79608
0.38542,35.79608
0.39196,35.79608
0.39849,35.79608
0.40502,35.79608
0.41155,35.79608
0.41809,35.79608
0.42462,35.79608
0.43115,35.79608
0.43768,35.79608
0.44422,35.79608
0.45075,35.79608
0.45728,35.79608
0.46381,35.79608
0.47035,35.79608
0.47688,35.79608
0.48341,35.79608
0.48994,35.79608
0.49648,35.79608
0.50301,35.79608
0.50954,35.79608
0.51608,35.79608
0.52261,35.79608
0.52914,35.79608
0.53567,35.79608
0.54221,35.79608
0.54874,35.79608
0.55527,35.79608
0.56180,35.79608
0.56834,35.79608
0.57487,35.79608
0.58140,35.79608
0.58793,35.79608
0.59447,35.79608
0.60100,35.79608
0.60753,35.79608
0.61406,35.79608
0.62060,35.79608
0.62713,35.79608
0.63366,35.79608
0.64019,35.79608
0.64673,35.79607
0.65326,35.79607
0.65979,35.79607
0.66632,35.79607
0.67286,35.79606
0.67939,35.79605
0.68592,35.79605
0.69246,35.79604
0.69899,35.79602
0.70552,35.79601
0.71205,35.79599
0.71859,35.79596
0.72512,35.79592
0.73165,35.79588
0.73818,35.79582
0.74472,35.79574
0.75125,35.79565
0.75778,35.79552
0.76431,35.79536
0.77085,35.79515
0.77738,35.79489
0.78391,35.79454
0.79044,35.79410
0.79698,35.79353
0.80351,35.79280
0.81004,35.79185
0.81657,35.79064
0.82311,35.78907
0.82964,35.78705
0.83617,35.78446
0.84271,35.78112
0.84924,35.77682
0.85577,35.77128
0.86230,35.76415
0.86884,35.75497
0.87537,35.74314
0.88190,35.72793
0.88843,35.70833
0.89497,35.68311
0.90150,35.65063
0.90803,35.60881
0.91456,35.55497
0.92110,35.48565
0.92763,35.39641
0.93416,35.28151
0.94069,35.13358
0.94723,34.94312
0.95376,34.69790
0.96029,34.38219
0.96682,33.97571
0.97336,33.45238
0.97989,32.77859
0.98642,31.91110
0.99295,30.79422
0.99949,29.35624
1.00602,27.50486
1.01255,25.12122
1.01909,22.05231
1.02562,18.10111
1.03215,13.01396
1.03868,6.46427
1.04522,-1.96846
1.05175,-12.82563
1.05828,-26.80433
1.06481,-44.80212
1.07135,-67.97468
1.07788,-97.81013
1.08441,-136.22466
1.09094,-185.68583
1.09748,-249.37134
1.10401,-331.37373
1.11054,-436.96422
1.11707,-572.93296
1.12361,-748.02801
1.13014,-973.52209
1.13667,-1263.94477
1.14320,-1638.02938
1.14974,-2119.93922
1.15627,-2740.85793
1.16280,-3541.05662
1.16934,-4572.58780
1.17587,-5902.80836
1.18240,-7619.00669
1.18893,-9834.51400
1.19547,-12696.83268
1.20200,-16398.54409
1.20853,-21192.10994
1.21506,-27410.23959
1.22160,-35494.40636
1.22813,-46035.63959
1.23466,-59834.43942
1.24119,-77991.68228
1.24773,-102052.15800
1.25426,-134242.65558
1.26079,-177891.98728
1.26732,-238232.82749
1.27386,-324101.54836
1.28039,-452113.48229
1.28692,-659534.23754
1.29345,-1064750.58846
1.29999,-5300440.49134
