,lon,lat,distance,ro_wind,ro_radiation
11181,6.9,63.9,1326.0146473370355,0.015465967014070272,0.8090643974971182
11182,6.9,64.2,1357.5162047245396,0.026012730469496096,0.8058511211221302
11183,6.9,64.5,1389.10852547499,0.03985653838625196,0.8048023122874932
11184,6.9,64.8,1420.7856407463316,0.05264114173454751,0.8034483184563876
11185,6.9,65.1,1452.5420855734017,0.058841782800632896,0.8028639190974663
11186,6.9,65.4,1484.3728481175642,0.060680548712027306,0.8017242909463819
11187,6.9,65.7,1516.273324746967,0.0673195482136242,0.7993719627706622
11188,6.9,66.0,1548.2392802065167,0.07036754074875823,0.798477991599341
11189,6.9,66.3,1580.266812238068,0.06515990553309511,0.7957479918229586
11190,6.9,66.6,1612.3523200983202,0.0657424670661795,0.7948170715092414
11191,6.9,66.9,1644.4924764962152,0.06731647805867039,0.7928450604299492
11192,6.9,67.2,1676.6842025355065,0.07025748357749878,0.7914063523147855
11193,6.9,67.5,1708.9246453028263,0.07273319476156798,0.7908051683842491
11194,6.9,67.8,1741.2111577886196,0.06913638518909958,0.7934697529342416
11195,6.9,68.1,1773.5412808687383,0.06450597209551787,0.7987693490872613
11196,6.9,68.4,1805.912727109324,0.06381311561641974,0.8005665329340228
11197,6.9,68.7,1838.323366187584,0.06976695992647793,0.8021244565451171
11198,6.9,69.0,1870.7712117470676,0.07496143652561679,0.798741628238608
11199,6.9,69.3,1903.2544095284193,0.07811578160637922,0.7952937160229561
11200,6.9,69.6,1935.771226636051,0.08417965120800482,0.7898035083328174
11201,6.9,69.9,1968.320041818017,0.08556419967269521,0.783994072481949
11202,6.9,70.2,2000.8993366510326,0.09547677145444233,0.7810368550714136
11203,6.9,70.5,2033.5076875353388,0.11777507898274081,0.7765445035078935
11204,6.9,70.8,2066.1437584151845,0.1426272822453162,0.7743269318563188
11205,6.9,71.1,2098.806294150451,0.1537777787980322,0.7688171287011186
11206,6.9,71.4,2131.494114473405,0.1592174611163393,0.7675298854796668
11207,6.9,71.7,2164.2061084719817,0.17262068281535492,0.7688446783364589
11208,6.9,72.0,2196.9412295475545,0.1903234355634072,0.7676341857275812
11209,6.9,72.3,2229.698490800834,0.20613784387707468,0.7674842639449118
11210,6.9,72.6,2262.476960804569,0.20677571494281094,0.7644871249633689
11211,6.9,72.9,2295.275759726247,0.20073671486423214,0.7650684674231532
11212,6.9,73.2,2328.094055767752,0.19245562764812205,0.7649571789330668
11213,6.9,73.5,2360.93106189255,0.17949956447398738,0.7648396191209555
11214,6.9,73.8,2393.786032813943,0.16658183755411227,0.7659371756194855
11215,6.9,74.1,2426.658262220671,0.15155776002922397,0.7640851171808206
11216,6.9,74.4,2459.5470802185337,0.13392850574266937,0.7640950562329408
11217,6.9,74.7,2492.4518509688814,0.11894419372519593,0.759253658739555
11218,6.9,75.0,2525.3719705066846,0.10814674592996061,0.7562119809380501
11219,7.2,32.7,2257.323174244618,-0.06642304465094885,0.8321244291840231
11220,7.2,33.0,2224.688094672885,-0.06478785478907759,0.8333062267320664
11221,7.2,33.3,2192.069757742642,-0.06398492443459126,0.8338632709144365
11222,7.2,33.6,2159.4689898746456,-0.06696759526043083,0.8341012790805467
11223,7.2,33.9,2126.886668360864,-0.07260413299413696,0.8343970462652138
11224,7.2,34.2,2094.3237252354243,-0.06554777053829267,0.8363774857323298
11225,7.2,34.5,2061.781151501258,-0.028274833553145917,0.8392520067058594
11226,7.2,34.8,2029.260001750663,0.0014363132960875389,0.8416678905258195
11227,7.2,35.1,1996.761399222748,0.03566856195277493,0.8420837652232486
11228,7.2,35.4,1964.2865413460129,-0.00651701979743689,0.8386980397295339
11229,7.2,35.7,1931.8367058204592,-0.0030835314527438663,0.8384141350524892
11230,7.2,36.0,1899.4132573005938,-0.001761181528053757,0.8387503367471926
11231,7.2,36.3,1867.0176547486133,-0.01795642367446148,0.8403842383367796
11232,7.2,36.6,1834.6514595362348,-0.026703015504557674,0.8409982203036187
11233,7.2,36.9,1802.3163443840704,-0.017273287405710554,0.8430771298981194
11234,7.2,37.2,1770.014103239492,-0.004194777416053596,0.8513352358299738
11235,7.2,37.5,1737.7466622077775,0.00031524572807127007,0.8561062391241547
11236,7.2,37.8,1705.516091667348,0.0036544516089163995,0.8563407700235738
11237,7.2,38.1,1673.3246197183073,0.014769251437941926,0.8546526834630879
11238,7.2,38.4,1641.1746471349406,0.023088781772244982,0.8541366056271064
11239,7.2,38.7,1609.0687640174947,0.03272622947660415,0.855363180407735
11240,7.2,39.0,1577.0097683674576,0.04164295995885782,0.8569311340032651
11241,7.2,39.3,1545.0006868439048,0.0464145724765533,0.859509330086449
11242,7.2,39.6,1513.0447979975136,0.05047272300119256,0.8606678308087459
11243,7.2,39.9,1481.145658324373,0.05312539035332894,0.8615514507908592
11244,7.2,40.2,1449.3071315348247,0.05405730350528047,0.861325514697184
11245,7.2,40.5,1417.5334214949237,0.05588477078104442,0.8611812275220887
11246,7.2,40.8,1385.8291093709906,0.06106314304599135,0.8613696107813035
11247,7.2,41.1,1354.1991955934782,0.06511173187028653,0.8606830876392912
11248,7.2,41.4,1322.6491473569452,0.06886609890617996,0.8598810422845989
11249,7.2,41.7,1291.1849524913725,0.07430366894667274,0.8578454573116233
11250,7.2,42.0,1259.8131806793272,0.07756143359013071,0.8568673410522342
11251,7.2,42.3,1228.5410531574933,0.07754580068867803,0.8557107854172529
11252,7.2,42.6,1197.3765222341892,0.0752470041183176,0.8546769708026885
11253,7.2,42.9,1166.3283621815797,0.07554828924284074,0.8540443653184197
11254,7.2,43.2,1135.406273328186,0.06688582375090364,0.8528964195737219
11255,7.2,43.5,1104.6210014903072,0.0480256286064293,0.848168230079001
11256,7.2,43.8,1073.984475246621,0.004101658992617446,0.8372710225903609
11257,7.2,44.1,1043.5099639858483,0.022173217785459134,0.8309547778372717
11258,7.2,44.4,1013.2122601490249,0.11760822410818422,0.8215296584597074
11259,7.2,44.7,983.1078896508303,0.09405245266703877,0.8138156706377481
11260,7.2,45.0,953.2153551003124,0.10065626396969296,0.8147196295900173
11261,7.2,45.3,923.5554171456627,0.16990699648362703,0.8267272919590224
11262,7.2,45.6,894.1514200261596,0.1933866479578577,0.8342234744826965
11263,7.2,45.9,865.0296681946262,0.13841156364338944,0.8367455585658413
11264,7.2,46.2,836.2198616165979,0.1724944514945938,0.8395562084744664
11265,7.2,46.5,807.7555979556848,0.22343349062603488,0.8391381125559556
11266,7.2,46.8,779.6749501509481,0.23315603935346774,0.8373775002916897
11267,7.2,47.1,752.0211276179863,0.23519358642649552,0.8335566758034553
11268,7.2,47.4,724.8432280569522,0.26155950673333833,0.8311389600639043
11269,7.2,47.7,698.1970840276605,0.2611955701017766,0.8355180265313684
11270,7.2,48.0,672.146203189285,0.2837040540656914,0.8367482562178012
11271,7.2,48.3,646.7627921976073,0.33414993915991004,0.8368415374222588
11272,7.2,48.6,622.1288401169382,0.3642943755218429,0.8361459685521443
11273,7.2,48.9,598.3372158771615,0.3715258269411606,0.8367777895507714
11274,7.2,49.2,575.4927036460047,0.38163138033089555,0.8381562194309848
11275,7.2,49.5,553.7128581733108,0.4148297471982842,0.83809392208271
11276,7.2,49.8,533.1285087590123,0.4459884930456967,0.8424140378734175
11277,7.2,50.1,513.8836782914614,0.4779631840000994,0.8453343362141553
11278,7.2,50.4,496.13462156052066,0.4990638611981045,0.8518413100387142
11279,7.2,50.7,480.04764272000443,0.50368628814647,0.8577297260542368
11280,7.2,51.0,465.7953546605824,0.48994185182665173,0.8612029534122984
11281,7.2,51.3,453.5511317730635,0.4951373224768044,0.8675791273961225
11282,7.2,51.6,443.48171939260794,0.5143378480227443,0.8693740038976668
11283,7.2,51.9,435.73831175026237,0.5342119366776615,0.874564810788927
11284,7.2,52.2,430.4468558459252,0.5455258871446627,0.8753075571114811
11285,7.2,52.5,427.69876819998063,0.5631757812884833,0.8742785381492889
11286,7.2,52.8,427.5434944945245,0.5787532652890194,0.8717631374616776
11287,7.2,53.1,429.98423929166137,0.5890996933284316,0.8703708623573632
11288,7.2,53.4,434.97769399597786,0.6063153199612815,0.8726580241041015
11289,7.2,53.7,442.4378169529254,0.6133919548850179,0.8702196430393875
11290,7.2,54.0,452.24292679544135,0.6031003674373235,0.8683771577639892
11291,7.2,54.3,464.2448251178234,0.5908460473830525,0.8655821344646911
11292,7.2,54.6,478.2785100608174,0.5804356332225895,0.8633090264836211
11293,7.2,54.9,494.17124832411264,0.5674021445518574,0.8610978222787808
11294,7.2,55.2,511.7501886701236,0.5535796483855863,0.8591307235363899
11295,7.2,55.5,530.8481512722811,0.5358007319484915,0.8579879983503879
11296,7.2,55.8,551.3075918819869,0.5159609969240789,0.8553649872280312
11297,7.2,56.1,572.9829692537237,0.4905420571228505,0.8525683760970975
11298,7.2,56.4,595.7418470185511,0.4693816986079928,0.8479857899107396
11299,7.2,56.7,619.4650729153992,0.45215550447159825,0.8425318447652526
11300,7.2,57.0,644.0463382268903,0.42615303350563305,0.8357478248022113
11301,7.2,57.3,669.391359161648,0.39231807095961657,0.8298512811549592
11302,7.2,57.6,695.4168591123255,0.35220385858687275,0.826809385951555
11303,7.2,57.9,722.0494759639249,0.3223354679953879,0.8209966849219896
11304,7.2,58.2,749.2246753219084,0.303453975374365,0.811420691936779
11305,7.2,58.5,776.8857185317225,0.2846290885955286,0.7935679991434609
11306,7.2,58.8,804.9827119586826,0.2673159416900915,0.7923147444449344
11307,7.2,59.1,833.4717490530618,0.23278237012234368,0.805713087991591
11308,7.2,59.4,862.3141472434431,0.2033312787628493,0.8123895748729558
11309,7.2,59.7,891.4757760423719,0.17987463605241444,0.8157604897915938
11310,7.2,60.0,920.9264696629194,0.1768175948180559,0.8195938814372979
11311,7.2,60.3,950.639516028964,0.17323899323507883,0.8233425351127205
11312,7.2,60.6,980.5912136855146,0.1719221351610429,0.8214366541505843
11313,7.2,60.9,1010.7604883529551,0.14467548629992558,0.815769864336268
11314,7.2,61.2,1041.1285614416004,0.11710721682418965,0.8099139005169914
11315,7.2,61.5,1071.6786635726937,0.06546042970044642,0.8116635742155477
11316,7.2,61.8,1102.3957869299188,0.0842503531699025,0.8198347259508311
11317,7.2,62.1,1133.2664710275867,0.1110451854790856,0.8171819419755993
11318,7.2,62.4,1164.2786171930054,0.11004507415939636,0.8073474019513889
11319,7.2,62.7,1195.421327704787,0.055321464893902744,0.7924626699838893
11320,7.2,63.0,1226.6847661003014,0.012520721601811785,0.7959663723667142
11321,7.2,63.3,1258.060035665672,0.007531012070505929,0.8067615579356823
11322,7.2,63.6,1289.539073554813,0.008465435223752154,0.8091013837997425
11323,7.2,63.9,1321.1145583567497,0.011681514119540501,0.8091946518536707
11324,7.2,64.2,1352.7798292495133,0.021085883047857277,0.8064681345354879
11325,7.2,64.5,1384.5288151510347,0.03268311766453557,0.8049683993461929
11326,7.2,64.8,1416.3559725092534,0.04598803595699324,0.8033354380915865
11327,7.2,65.1,1448.256230570581,0.052305929630241645,0.8029822021735403
11328,7.2,65.4,1480.2249431332496,0.05611673878617405,0.80148873813386
11329,7.2,65.7,1512.2578459341935,0.062196440126938424,0.799264154692942
11330,7.2,66.0,1544.3510189389556,0.06603917573353134,0.7987932137022649
11331,7.2,66.3,1576.5008529067275,0.061687534054918364,0.7969760043739034
11332,7.2,66.6,1608.7040196900873,0.06228759594326805,0.7964156410851618
11333,7.2,66.9,1640.9574458034137,0.06284859052765786,0.7951081699379363
11334,7.2,67.2,1673.2582888574366,0.06529831290643467,0.7938339184952152
11335,7.2,67.5,1705.603916511662,0.06723610914110428,0.792633717051273
11336,7.2,67.8,1737.9918876427403,0.06374060062752848,0.7948318742238946
11337,7.2,68.1,1770.4199354666346,0.0591558605922934,0.7999566736898814
11338,7.2,68.4,1802.8859523865308,0.06014039727630747,0.8027851124706074
11339,7.2,68.7,1835.3879763677264,0.06466992668575604,0.8046454589054384
11340,7.2,69.0,1867.9241786660143,0.0681308778331093,0.8018369392146256
11341,7.2,69.3,1900.4928527577754,0.06528764196310628,0.7982853432020902
11342,7.2,69.6,1933.0924043388686,0.07096474377161179,0.7922171173160913
11343,7.2,69.9,1965.7213422756042,0.08030083847842494,0.7853647540248256
11344,7.2,70.2,1998.3782704052592,0.0990926398702887,0.7824422590379789
11345,7.2,70.5,2031.0618800957955,0.1261116909849421,0.7776095081674618
11346,7.2,70.8,2063.7709434851017,0.14652153655489888,0.7756420109981358
11347,7.2,71.1,2096.5043073293764,0.15496478452657547,0.7706154606981713
11348,7.2,71.4,2129.2608873983727,0.16010948341974404,0.7693555847210952
11349,7.2,71.7,2162.0396633622704,0.17363026694698064,0.7703315250483945
11350,7.2,72.0,2194.8396741212086,0.19163876697248286,0.7687818625518656
11351,7.2,72.3,2227.6600135338795,0.20791993227542135,0.7681093087730448
11352,7.2,72.6,2260.4998265064014,0.20902376314229731,0.7642338329235698
11353,7.2,72.9,2293.3583054069013,0.20387043282219497,0.7644483036985416
11354,7.2,73.2,2326.234686774894,0.19667407914492677,0.7648457556971364
11355,7.2,73.5,2359.1282482978704,0.18326162283616754,0.7649720446105227
11356,7.2,73.8,2392.0383060303593,0.16977816363294435,0.7669642502834285
11357,7.2,74.1,2424.9642118332754,0.15456984744256405,0.765544128609683
11358,7.2,74.4,2457.905351013671,0.13685352915456114,0.764730354790581
11359,7.2,74.7,2490.861140146987,0.12152531259474862,0.7599024180999961
11360,7.2,75.0,2523.831025065702,0.11053194962189584,0.7569046002188066
11361,7.5,32.7,2252.0124173681634,-0.059549994631543444,0.8338320601160565
11362,7.5,33.0,2219.3206204278245,-0.05824309241281611,0.8351232208794226
