780	0
785	0.005219446
790	0.010438892
795	0.015658338
800	0.021711366
805	0.029459344
810	0.037207322
815	0.0449553
820	0.052703278
825	0.060078757
830	0.066858237
835	0.073637718
840	0.080417199
845	0.086366539
850	0.091209025
855	0.096051511
860	0.100893998
865	0.133194977
870	0.196147297
875	0.259099617
880	0.322051937
885	0.441861785
890	0.614899957
895	0.787938128
900	0.868028948
905	0.871902937
910	0.875776926
915	0.879650915
920	0.883524904
925	0.893642685
930	0.907847311
935	0.922051937
940	0.919795658
945	0.908173691
950	0.896551724
955	0.884929758
960	0.884921243
965	0.890344828
970	0.895768412
975	0.901191997
980	0.906615581
985	0.914701291
990	0.923740599
995	0.932779906
1000	0.930693912
1005	0.925270328
1010	0.919846743
1015	0.914423159
1020	0.908999574
1025	0.910326583
1030	0.913093718
1035	0.915860853
1040	0.918627988
1045	0.921395123
1050	0.924162258
1055	0.926929393
1060	0.912541505
1065	0.896270752
1070	0.879999999
1075	0.863729246
1080	0.847458492
1085	0.850446999
1090	0.854320988
1095	0.858194977
1100	0.862068965
1105	0.865919734
1110	0.867680638
1115	0.869441542
1120	0.871202446
1125	0.87296335
1130	0.874724254
1135	0.876485158
1140	0.878246062
1145	0.880006966
1150	0.88176787
1155	0.883528774
1160	0.882911876
1165	0.866641123
1170	0.850370369
1175	0.834099616
1180	0.817828863
1185	0.80188378
1190	0.787356322
1195	0.772828864
1200	0.758301405
1205	0.755172413
1210	0.790038313
1215	0.824904213
1220	0.859770112
1225	0.877341423
1230	0.849255003
1235	0.821168582
1240	0.793082161
1245	0.779810559
1250	0.798212006
1255	0.816613453
1260	0.835014901
1265	0.847914006
1270	0.85114233
1275	0.854370654
1280	0.857598978
1285	0.860827302
1290	0.864055626
1295	0.853448277
1300	0.82439336
1305	0.814363559
1310	0.827535121
1315	0.840706684
1320	0.853878247
1325	0.867049809
1330	0.847126432
1335	0.794827582
1340	0.782784166
1345	0.806802897
1350	0.830821628
1355	0.854840359
1360	0.87885909
1365	0.879863772
1370	0.864367816
1375	0.848871861
1380	0.833375905
1385	0.828192848
1390	0.829161345
1395	0.830129843
1400	0.83109834
1405	0.832066837
1410	0.833035334
1415	0.834003831
1420	0.834972329
1425	0.826255852
1430	0.813665389
1435	0.801074925
1440	0.788484461
1445	0.769774371
1450	0.749113097
1455	0.728451823
1460	0.743754789
1465	0.768548318
1470	0.793341847
1475	0.818135376
1480	0.842928905
1485	0.823141763
1490	0.795249042
1495	0.767356321
1500	0.7394636
1505	0.711570879
1510	0.720157515
1515	0.732747979
1520	0.745338443
1525	0.757928907
1530	0.74123031
1535	0.722828863
1540	0.704427416
1545	0.686025969
1550	0.689655173
1555	0.693529161
1560	0.69740315
1565	0.701277139
1570	0.702767137
1575	0.652405282
1580	0.601404857
1585	0.541358026
1590	0.481311195
1595	0.421264365
1600	0.365900382
1605	0.348467432
1610	0.331034482
1615	0.313601532
1620	0.297261246
1625	0.286930609
1630	0.276599972
1635	0.266269335
1640	0.255938698
1645	0.245608061
1650	0.229459345
1655	0.192656451
1660	0.163814389
1665	0.1599404
1670	0.156066411
1675	0.152192422
1680	0.148318433
1685	0.144444444
1690	0.140570455
1695	0.135153256
1700	0.126436781
1705	0.117720306
1710	0.109003831
1715	0.102979992
1720	0.101688662
1725	0.100397332
1730	0.099106003
1735	0.097814673
1740	0.096523344
1745	0.091358025
1750	0.081027388
1755	0.070696751
1760	0.062452108
1765	0.056641124
1770	0.050830141
1775	0.045019157
1780	0.042145594
1785	0.042145594
1790	0.042145594
1795	0.042145594
1800	0.042145594
1805	0.041494253
1810	0.040332056
1815	0.03916986
1820	0.038007663
1825	0.036845466
1830	0.03568327
1835	0.034521073
1840	0.033358876
1845	0.03219668
1850	0.031034483
1855	0.029093231
1860	0.026768838
1865	0.024444444
1870	0.022120051
1875	0.019795658
1880	0.017471264
1885	0.015146871
1890	0.012822477
1895	0.010498084
1900	0.008173691
1905	0.004304432
1910	0
